"","time","GDP","GDP_change","NPL","NPL_change","Unempl","Unempl_change","HPI","HPI_change","Inflation","Inflation_change","Bonds","Bonds_change","Inter","Inter_change"
"111",2009-03-01,100.060666666667,0.483366695900747,7.33872967667594,6.65468833003214,6.33333333333333,-0.523560209424096,115.653333333333,-3.32144449398127,2.70080883977254,-0.960099490842121,2.85,10.8949416342412,10.71,-0.310269934843296
"112",2009-04-01,100.542,0.481041501489102,7.79662758535029,6.23947098269123,6.3,-0.526315789473682,111.68,-3.43555453078164,2.67462701629941,-0.969406760211113,2.37,-16.8421052631579,10.6,-1.02707749766574
"113",2009-05-01,99.2126666666667,-1.32216718717883,8.25452549402463,5.87302527486022,6.43333333333333,2.11640211640212,109.933333333333,-1.5639923591213,2.64844519282627,-0.978896246601101,1.85,-21.9409282700422,10.5066666666667,-0.880503144654075
"114",2009-06-01,97.8833333333333,-1.33988267627117,8.71242340269898,5.5472347744981,6.56666666666667,2.07253886010362,108.186666666667,-1.58884172225592,2.62226336935314,-0.988573354058899,1.86,0.540540540540553,10.5666666666667,0.571065989847704
"115",2009-07-01,96.554,-1.3580793461604,9.17032131137332,5.25568934738061,6.7,2.03045685279188,106.44,-1.61449346807986,2.59608154588001,-0.998443702456647,1.55,-16.6666666666667,10.5066666666667,-0.567823343848585
"116",2009-08-01,97.6613333333333,1.14685391939571,9.62821922004767,4.99325915774015,7.1,5.97014925373135,105.483333333333,-0.898784917950642,2.56989972240687,-1.00851313837522,1.21,-21.9354838709678,10.4633333333333,-0.412436548223347
"117",2009-09-01,98.7686666666667,1.13385031264507,10.086117128722,4.75579022672147,7.5,5.6338028169014,104.526666666667,-0.906936324853858,2.54371789893374,-1.01878774665237,1.3,7.43801652892565,10.36,-0.987575661038549
"118",2009-10-01,99.876,1.12113828272124,10.5440150373964,4.53988291857529,7.9,5.33333333333334,103.57,-0.915236941131447,2.5175360754606,-1.02927386264447,1.36,4.61538461538465,10.2666666666667,-0.900900900900905
"119",2009-11-01,99.0233333333333,-0.853725286021331,11.0019129460707,4.34272814530635,8.66666666666667,9.70464135021096,102.813333333333,-0.730584789675254,2.49135425198747,-1.03997808525322,1.62,19.1176470588235,10.17,-0.941558441558433
"120",2009-12-01,98.1706666666667,-0.861076513952952,11.4598108547451,4.1619844741444,9.43333333333333,8.84615384615386,102.056666666667,-0.735961613279738,2.46517242851433,-1.05090729077358,2.35,45.0617283950618,10.0866666666667,-0.819403474270737
"121",2010-01-01,97.318,-0.868555440864886,11.9177087634194,3.99568469740273,10.2,8.12720848056536,101.3,-0.74141816637815,2.4389906050412,-1.06206864762451,2.76,17.4468085106383,10.0233333333333,-0.627891606080627
"122",2010-02-01,97.7766666666667,0.471307123724977,12.1723675295103,2.13680977733334,10.1333333333333,-0.653594771241828,101.093333333333,-0.204014478446854,2.58740001012265,6.08486989555028,3.29,19.2028985507247,9.98666666666667,-0.36581310276023
"123",2010-03-01,98.2353333333333,0.469096239729989,12.4270262956011,2.09210546324266,10.0666666666667,-0.657894736842103,100.886666666667,-0.204431548404112,2.7358094152041,5.73585083484702,3.14,-4.55927051671732,9.94,-0.46728971962617
"124",2010-04-01,98.694,0.466906001235136,12.681685061692,2.04923334057,10,-0.662251655629137,100.68,-0.204850327099713,2.88421882028555,5.42469823580089,4.77,51.9108280254777,9.93333333333333,-0.0670690811535808
"125",2010-05-01,98.9213333333333,0.230341594558265,12.9363438277828,2.00808303354035,9.86666666666667,-1.33333333333333,100.316666666667,-0.360879353727979,3.03262822536701,5.14556676621221,5.24,9.853249475891,9.9,-0.335570469798657
"126",2010-06-01,99.1486666666667,0.229812241376987,13.1910025938737,1.9685528576006,9.73333333333333,-1.35135135135136,99.9533333333333,-0.362186409702619,3.18103763044846,4.89375531890301,6.56,25.1908396946565,9.88666666666667,-0.134680134680138
"127",2010-07-01,99.376,0.229285315653935,13.4456613599646,1.93054898047803,9.6,-1.36986301369863,99.59,-0.363502968051754,3.32944703552991,4.66544009605221,7.72,17.6829268292683,9.81666666666667,-0.708024275118007
"128",2010-08-01,100.921333333333,1.55503676273278,13.7003201260554,1.89398467857538,10.2,6.25,99.2033333333333,-0.388258526625836,3.47785644061136,4.45747907979054,8.35,8.16062176165803,9.86,0.441426146010183
"129",2010-09-01,102.466666666667,1.53122564109339,13.9549788921463,1.85877967629782,10.8,5.88235294117649,98.8166666666667,-0.389771849064201,3.62626584569281,4.26726656536066,9.04,8.26347305389221,9.80666666666667,-0.54090601757944
"130",2010-10-01,104.012,1.50813272608978,14.2096376582371,1.82485955771798,11.4,5.55555555555555,98.43,-0.391297014673642,3.77467525077426,4.09262341473747,7.22,-20.1327433628318,9.76,-0.475866757307956
"131",2010-11-01,105.344333333333,1.28094194259637,14.464296424328,1.79215524150426,11.6666666666667,2.3391812865497,97.7633333333333,-0.677300281079621,3.92308465585572,3.9317131997252,8.99,24.5152354570637,9.73333333333333,-0.273224043715853
"132",2010-12-01,106.676666666667,1.26474134030306,14.7189551904188,1.76060251131566,11.9333333333333,2.28571428571429,97.0966666666667,-0.681918919840421,4.07149406093717,3.78297737878102,9.1,1.22358175750834,9.64,-0.958904109589027
"133",2011-01-01,108.009,1.24894541136769,14.9736139565097,1.73014159494571,12.2,2.23463687150837,96.43,-0.686600981839409,4.21990346601862,3.64508465099643,8.71,-4.28571428571427,9.60333333333333,-0.380359612724762
"134",2011-02-01,107.762666666667,-0.228067414135248,15.1113395375761,0.919788512422268,11.8666666666667,-2.73224043715847,95.8633333333333,-0.587645615126686,4.11445886870958,-2.49874429967761,8.2,-5.8553386911596,9.65333333333333,0.520652551197508
"135",2011-03-01,107.516333333333,-0.228588750587704,15.2490651186426,0.911405509246622,11.5333333333333,-2.80898876404493,95.2966666666667,-0.5911193017838,4.00901427140054,-2.56278166032824,9.23,12.5609756097561,9.57333333333333,-0.828729281767956
"136",2011-04-01,107.27,-0.229112475933895,15.386790699709,0.903173932269847,11.2,-2.89017341040463,94.73,-0.594634299905554,3.9035696740915,-2.63018762645117,10.52,13.97616468039,9.49,-0.870473537604463
"137",2011-05-01,107.014666666667,-0.238028650445908,15.5245162807754,0.895089715290912,10.9,-2.67857142857142,94.5133333333333,-0.228720222386434,3.79812507678247,-2.70123517991463,12.88,22.4334600760456,9.43333333333333,-0.597119775201967
"138",2011-06-01,106.759333333333,-0.238596578662121,15.6622418618419,0.887148936401866,10.6,-2.75229357798166,94.2966666666667,-0.229244551033366,3.69268047947343,-2.77622761697896,13.8,7.14285714285716,9.42,-0.141342756183749
"139",2011-07-01,106.504,-0.239167223474599,15.7999674429083,0.879347811643596,10.3,-2.83018867924527,94.08,-0.229771289193682,3.58723588216439,-2.85550287643827,13.41,-2.82608695652176,9.43,0.106157112526537
"140",2011-08-01,104.924666666667,-1.48288640176269,15.9376930239747,0.871682688993445,10.6666666666667,3.55987055016182,93.6266666666667,-0.481859410430839,3.48179128485535,-2.93943863110049,13.69,2.08799403430278,9.32333333333333,-1.13114174620008
"141",2011-09-01,103.345333333333,-1.50520691035472,16.0754186050412,0.864150042664608,11.0333333333333,3.43749999999999,93.1733333333333,-0.484192537738536,3.37634668754631,-3.02845830442759,15.95,16.5084002921841,9.4,0.822309617447279
"142",2011-10-01,101.766,-1.5282096272691,16.2131441861076,0.856746467698476,11.4,3.32326283987916,92.72,-0.48654836863194,3.27090209023727,-3.12303821458774,16.04,0.564263322884,9.32,-0.851063829787235
"143",2011-11-01,102.627333333333,0.846386153856233,16.350869767174,0.849468674832642,11.9,4.3859649122807,92.76,0.0431406384814563,3.16545749292824,-3.22371610033087,16.05,0.0623441396508826,9.26333333333333,-0.608011444921316
"144",2011-12-01,103.488666666667,0.839282582288007,16.4885953482405,0.842313485628338,12.4,4.20168067226891,92.8,0.0431220353600604,3.0600128956192,-3.33110135089811,19.21,19.6884735202492,9.26333333333333,0
"145",2012-01-01,104.35,0.832297256382342,16.6263209293069,0.835277827841962,12.9,4.03225806451613,92.84,0.0431034482758688,2.95456829831016,-3.44588735099764,24.09,25.4034357105674,9.13,-1.4393666786614
"146",2012-02-01,105.311,0.920939147101101,16.6473375879341,0.126405948234749,12.7,-1.55038759689922,92.9766666666667,0.147206663794345,2.78252873519374,-5.82283250026117,27.39,13.6986301369863,9.07,-0.657174151150041
"147",2012-03-01,106.272,0.912535252727647,16.6683542465614,0.126246365319533,12.5,-1.57480314960631,93.1133333333333,0.146990284300709,2.61048917207733,-6.18284946855862,17.24,-37.0573201898503,8.88333333333333,-2.05806688717384
"148",2012-04-01,107.233,0.904283348389038,16.6893709051886,0.126087184831571,12.3,-1.59999999999999,93.25,0.146774539987116,2.43844960896091,-6.59031896996971,19.86,15.1972157772622,8.78666666666667,-1.08818011257035
"149",2012-05-01,107.655,0.393535572072027,16.7103875638159,0.125928405250488,12.0333333333333,-2.16802168021681,93.22,-0.0321715817694382,2.26641004584449,-7.0552847384748,25.56,28.7009063444109,8.75666666666667,-0.341426403641874
"150",2012-06-01,108.077,0.391992940411497,16.7314042224431,0.12577002506362,11.7666666666667,-2.21606648199445,93.19,-0.0321819352070383,2.09437048272807,-7.59084012320965,26.52,3.75586854460094,8.68,-0.875523410734693
"151",2012-07-01,108.499,0.390462355542805,16.7524208810703,0.125612042765972,11.5,-2.26628895184137,93.16,-0.0321922953106569,1.92233091961166,-8.21438062344742,24.58,-7.31523378582201,8.48,-2.30414746543778
"152",2012-08-01,108.379333333333,-0.110292875203145,16.7734375396976,0.125454456859969,11.8,2.60869565217392,92.6066666666667,-0.593960211821949,1.75029135649524,-8.94952899946969,23,-6.4279902359642,8.42666666666667,-0.628930817610077
"153",2012-09-01,108.259666666667,-0.110414654700473,16.7944541983248,0.125297265855609,12.1,2.54237288135592,92.0533333333333,-0.597509178604861,1.57825179337882,-9.82919572092883,19.42,-15.5652173913043,8.40333333333333,-0.276898734177216
"154",2012-10-01,108.14,-0.110536703419858,16.8154708569521,0.125140468270408,12.4,2.47933884297521,91.5,-0.60110081112398,1.4062122302624,-10.9006410661574,16.49,-15.0875386199794,8.28,-1.46767155890519
"155",2012-11-01,108.225666666667,0.0792182972689739,16.8364875155793,0.12498406262917,12.8666666666667,3.76344086021505,91.2433333333333,-0.28051001821493,1.23417266714599,-12.2342530817211,15.86,-3.82049727107339,8.29666666666667,0.201288244766516
"156",2012-12-01,108.311333333333,0.0791555915571491,16.8575041742066,0.124828047464128,13.3333333333333,3.62694300518135,90.9866666666667,-0.281299090344509,1.06213310402957,-13.9396672520918,12.03,-24.1488020176545,8.19,-1.2856568903174
"157",2013-01-01,108.397,0.0790929850369629,16.8785208328338,0.124672421314895,13.8,3.5,90.73,-0.282092614302455,0.890093540913152,-16.1975521207018,9.59,-20.2826267664173,8.16666666666667,-0.284900284900286
"158",2013-02-01,107.675333333333,-0.665762582605297,16.8675215485505,-0.0651673472587663,13.5333333333333,-1.93236714975846,90.8833333333333,0.168999595870535,0.697742190708602,-21.6102399762631,9.41,-1.87695516162669,8.13666666666667,-0.367346938775502
"159",2013-03-01,106.953666666667,-0.670224687796039,16.8565222642672,-0.0652098427834599,13.2666666666667,-1.97044334975369,91.0366666666667,0.168714469099565,0.505390840504052,-27.5676822708979,10.03,6.58873538788524,7.97,-2.04834084391643
"160",2013-04-01,106.232,-0.674747008829366,16.845522979984,-0.0652523937668266,13,-2.01005025125629,91.19,0.168430302808395,0.313039490299502,-38.0599201229505,10.38,3.48953140578265,8.15,2.25846925972397
"161",2013-05-01,105.862666666667,-0.347666741973539,16.8345236957007,-0.0652950003175649,12.6666666666667,-2.56410256410257,90.8866666666667,-0.332638812735308,0.120688140094951,-61.4463529890485,7.78,-25.0481695568401,7.99333333333333,-1.92229038854806
"162",2013-06-01,105.493333333333,-0.348879680592476,16.8235244114174,-0.0653376625445309,12.3333333333333,-2.63157894736841,90.5833333333333,-0.333748991417892,-0.0716632101095989,-159.378833788654,8.54,9.76863753213368,8.00333333333333,0.125104253544629
"163",2013-07-01,105.124,-0.350101112234577,16.8125251271342,-0.0653803805569284,12,-2.70270270270271,90.28,-0.33486660533578,-0.264014560314149,268.410178542624,8.97,5.03512880562058,7.96666666666667,-0.458142440649745
"164",2013-08-01,106.137,0.963623910810096,16.8015258428509,-0.0654231544643106,12.3666666666667,3.05555555555556,90.3233333333333,0.0479988184906253,-0.456365910518699,72.8563417016368,8.28,-7.69230769230769,7.90666666666667,-0.753138075313803
"165",2013-09-01,107.15,0.95442682570639,16.7905265585676,-0.0654659843763908,12.7333333333333,2.96495956873314,90.3666666666667,0.0479757906779227,-0.648717260723249,42.1484922013404,8.26,-0.241545893719802,7.83666666666667,-0.88532883642495
"166",2013-10-01,108.163,0.945403639757354,16.7795272742843,-0.0655088704032541,13.1,2.87958115183246,90.41,0.0479527849502064,-0.841068610927799,29.6510300943896,6.98,-15.4963680387409,7.78666666666667,-0.638026371756697
"167",2013-11-01,106.976,-1.0974177861191,16.768527990001,-0.0655518126552534,13.0666666666667,-0.254452926208651,90.7233333333333,0.346569332300998,-1.03341996113235,22.8698762152548,6.73,-3.58166189111748,7.69666666666667,-1.15582191780823
"168",2013-12-01,105.789,-1.10959467544122,16.7575287057178,-0.0655948112430098,13.0333333333333,-0.255102040816326,91.0366666666667,0.345372377558143,-1.2257713113369,18.6130863965299,6.86,1.93164933135215,7.62333333333333,-0.952793417063663
"169",2014-01-01,104.602,-1.12204482507633,16.7465294214345,-0.0656378662775197,13,-0.255754475703324,91.35,0.344183662260627,-1.41812266154145,15.6922705259564,6.42,-6.41399416909622,7.59,-0.437254044599911
"170",2014-02-01,104.874333333333,0.260351937184122,17.0679615763482,1.91939563610275,12.4666666666667,-4.1025641025641,91.45,0.109469074986326,-1.30868513414771,-7.71707062876961,6.14,-4.36137071651089,7.5,-1.18577075098814
"171",2014-03-01,105.146666666667,0.259675866036483,17.3893937312618,1.88324864381635,11.9333333333333,-4.27807486631016,91.55,0.109349371241109,-1.19924760675397,-8.36240318913786,5.39,-12.214983713355,7.43666666666667,-0.844444444444446
"172",2014-04-01,105.419,0.259003296981996,17.7108258861755,1.84843796098435,11.4,-4.46927374301676,91.65,0.109229929000555,-1.08981007936023,-9.12551559639619,4.74,-12.0593692022263,7.38333333333333,-0.717167189601068
"173",2014-05-01,106.730333333333,1.24392503565139,18.0322580410892,1.81489082993343,11.2,-1.75438596491227,91.7233333333333,0.0800145480996592,-0.980372551966485,-10.0418898179017,5.05,6.54008438818565,7.35,-0.451467268623035
"174",2014-06-01,108.041666666667,1.22864165451245,18.3536901960029,1.78253968072796,11,-1.7857142857143,91.7966666666667,0.0799505760075482,-0.870935024572744,-11.1628510176285,4.67,-7.52475247524752,7.21666666666667,-1.81405895691609
"175",2014-07-01,109.353,1.21372927111454,18.6751223509165,1.75132167690004,10.8,-1.81818181818181,91.87,0.0798867061258626,-0.761497497179003,-12.5655214575195,4.99,6.85224839400427,7.10666666666667,-1.5242494226328
"176",2014-08-01,109.126333333333,-0.207279788086892,18.9965545058302,1.72117830809232,10.7333333333333,-0.617283950617282,92.22,0.380973114183079,-0.652059969785262,-14.3713574633084,5.14,3.0060120240481,7.02333333333333,-1.17260787992495
"177",2014-09-01,108.899666666667,-0.207710329617972,19.3179866607439,1.69205502405724,10.6666666666667,-0.621118012422375,92.57,0.379527217523323,-0.542622442391521,-16.7833531369486,4.97,-3.30739299610895,6.96666666666667,-0.806834361651637
"178",2014-10-01,108.673,-0.208142663430246,19.6394188156576,1.66390090519557,10.6,-0.624999999999998,92.92,0.378092254510094,-0.433184914997779,-20.1682641269707,6.47,30.1810865191147,6.86666666666667,-1.43540669856459
"179",2014-11-01,108.754666666667,0.07514899438376,19.9608509705713,1.63666836544783,10.6,0,93.09,0.182953077916489,-0.323747387604038,-25.2634668486326,7.38,14.064914992272,6.42333333333333,-6.45631067961166
"180",2014-12-01,108.836333333333,0.0750925630777631,20.2822831254849,1.61031288389241,10.6,0,93.26,0.182618970888389,-0.214309860210297,-33.8033700298424,7.83,6.09756097560976,6.37,-0.830306175402171
"181",2015-01-01,108.918,0.075036216459574,20.6037152803986,1.58479276186512,10.6,0,93.43,0.182286081921512,-0.104872332816556,-51.0650920523921,9.09,16.0919540229885,6.26666666666667,-1.62218733647305
"182",2015-02-01,109.646333333333,0.668698776449553,20.6037152803986,0,10.3666666666667,-2.20125786163521,93.7,0.288986406935669,-0.104872332816556,0,9.42,3.63036303630363,6.21333333333333,-0.851063829787239
"183",2015-03-01,110.374666666667,0.664256898695508,20.6037152803986,0,10.1333333333333,-2.25080385852091,93.97,0.28815368196371,-0.104872332816556,0,10.29,9.23566878980891,6.17,-0.697424892703857
"184",2015-04-01,111.103,0.659873642502499,20.6037152803986,0,9.9,-2.30263157894736,94.24,0.287325742258163,-0.104872332816556,0,11.88,15.4518950437318,6.09,-1.29659643435981
"185",2015-05-01,110.263666666667,-0.755455148225816,20.6037152803986,0,9.36666666666667,-5.38720538720539,94.0833333333333,-0.166242218449349,-0.104872332816556,0,10.39,-12.5420875420876,6.05,-0.656814449917899
"186",2015-06-01,109.424333333333,-0.76120571599591,20.6037152803986,0,8.83333333333333,-5.69395017793594,93.9266666666667,-0.16651904340124,-0.104872332816556,0,10.64,2.40615976900868,5.97333333333333,-1.267217630854
"187",2015-07-01,108.585,-0.767044502593874,20.6037152803986,0,8.3,-6.0377358490566,93.77,-0.166796791823408,-0.104872332816556,0,10.145,-4.65225563909775,5.90666666666667,-1.11607142857141
"188",2015-08-01,109.061,0.438366256849472,20.6037152803986,0,8.16666666666667,-1.60642570281124,94.72,1.01311720166365,-0.104872332816556,0,9.65,-4.87925086249383,5.85333333333333,-0.902934537246055
"189",2015-09-01,109.537,0.436452994195921,20.6037152803986,0,8.03333333333333,-1.63265306122451,95.67,1.00295608108108,-0.104872332816556,0,7.89,-18.2383419689119,5.78333333333333,-1.19589977220957
"190",2015-10-01,110.013,0.434556359951431,20.6037152803986,0,7.9,-1.65975103734439,96.62,0.992996759694787,-0.104872332816556,0,7.29,-7.60456273764258,5.69333333333333,-1.55619596541786
"191",2015-11-01,110.082,0.0627198603801393,20.6037152803986,0,8.13333333333333,2.95358649789028,96.98,0.372593665907679,-0.104872332816556,0,6.89,-5.48696844993139,5.62,-1.28805620608899
"192",2015-12-01,110.151,0.0626805472284192,20.6037152803986,0,8.36666666666667,2.86885245901641,97.34,0.371210558878119,-0.104872332816556,0,7.66,11.1756168359942,5.47,-2.66903914590748
"193",2016-01-01,110.22,0.0626412833292504,NA,NA,8.6,2.78884462151393,97.7,0.369837682350523,NA,NA,8.65,12.9242819843342,5.32666666666667,-2.62035344302253
"194",2016-02-01,109.826666666667,-0.356862033508738,NA,NA,8.43333333333333,-1.93798449612402,98.6033333333333,0.924599112930743,NA,NA,10.24,18.3815028901734,5.22666666666667,-1.8773466833542
"195",2016-03-01,109.433333333333,-0.358140099550805,NA,NA,8.26666666666667,-1.97628458498025,99.5066666666667,0.916128596058269,NA,NA,8.95,-12.59765625,5.13666666666667,-1.7219387755102
"196",2016-04-01,109.04,-0.359427353030762,NA,NA,8.1,-2.01612903225806,100.41,0.907811871901383,NA,NA,8.9,-0.558659217877103,4.97333333333333,-3.17975340687865
"197",2016-05-01,109.517333333333,0.437759843482515,NA,NA,7.73333333333333,-4.52674897119341,100.946666666667,0.534475317863422,NA,NA,7.51,-15.6179775280899,4.94,-0.670241286863286
"198",2016-06-01,109.994666666667,0.435851859066437,NA,NA,7.36666666666667,-4.74137931034483,101.483333333333,0.5316338660679,NA,NA,7.94,5.72569906790945,4.84666666666667,-1.88933873144398
"199",2016-07-01,110.472,0.433960434445307,NA,NA,7,-4.97737556561085,102.02,0.528822466743303,NA,NA,8.14,2.51889168765744,4.71666666666667,-2.68225584594223
"200",2016-08-01,110.488,0.0144833079875492,NA,NA,6.9,-1.42857142857142,102.833333333333,0.797229301444161,NA,NA,8.32,2.21130221130221,4.69333333333333,-0.494699646643112
"201",2016-09-01,110.504,0.0144812106292006,NA,NA,6.8,-1.44927536231885,103.646666666667,0.790923824959481,NA,NA,8.43,1.32211538461538,4.61666666666667,-1.63352272727272
"202",2016-10-01,110.52,0.0144791138782355,NA,NA,6.7,-1.47058823529411,104.46,0.784717308805557,NA,NA,8.33,-1.18623962040332,4.55666666666667,-1.29963898916969
"203",2016-11-01,110.52,0,NA,NA,6.7,0,104.46,0,NA,NA,7.14,-14.2857142857143,4.49333333333333,-1.3899049012436
"204",2016-12-01,110.52,0,NA,NA,6.7,0,104.46,0,NA,NA,6.69,-6.30252100840335,4.42333333333333,-1.55786350148367
"205",2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.79,1.4947683109118,4.37333333333333,-1.13036925395631
"206",2017-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.26,6.92194403534609,4.34,-0.762195121951217
"207",2017-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.82,-6.06060606060605,NA,NA
